date;obs_discharge;ERA5_10u;ERA5_10v;ERA5_2d;ERA5_2t;ERA5_e;ERA5_msl;ERA5_pev;ERA5_ptype;ERA5_rsn;ERA5_sd;ERA5_sd_real_m;ERA5_stl1;ERA5_swvl1;ERA5_tp
1996-07-05;24.5;2.34756851196289;0.0241976843939887;282.9129575093588;289.4471232096354;-0.0034848472569137;101658.67361111112;-0.0042262501083314;0;;;;288.4324794345432;0.3636898336311181;1.23182932535e-06
1996-07-06;22.4;1.963674121432834;2.482467227511936;287.51977920532227;293.07409456041125;-0.0036306110365936;101265.10677083331;-0.0044336086915184;1;;;;290.9248343573676;0.3461227388017707;0.000482678413391
1996-07-07;20.4;1.0534453921847873;3.4414011637369786;287.7314703199599;294.6765653822157;-0.0045902130659669;101025.84201388886;-0.0061111578252166;0;;;;292.9232919481065;0.3284526392817496;9.1393788655e-07
1996-07-08;17.1;-0.2707008785671658;-0.0548841688368055;290.9798834058974;292.60004255506726;-0.0021727323376883;101436.09982638888;-0.0019229010989268;1;;;;292.3707597520617;0.3882751791841454;0.0166250467300414
1996-07-09;22.1;-2.001656002468533;0.9003950754801432;292.01822577582465;296.24503538343646;-0.0029320217048127;101666.5234375;-0.0032577159969756;1;;;;294.03031582302515;0.3807253171172407;0.0002478758494058
1996-07-10;27.9;-1.818558586968316;3.1118780771891275;293.5816798739964;300.5114368862576;-0.0050367553097505;101725.26996527777;-0.006600335240364;1;;;;297.3604227701823;0.3547995152572791;0.000570774078369
1996-07-11;29.6;-1.43731689453125;3.629737218221029;292.7623049418132;300.91078101264105;-0.0052999822267641;101647.48958333331;-0.007011147836844;1;;;;298.060472700331;0.3328471088574992;0.0003188848495483
1996-07-12;26.7;-1.5296382904052734;3.1795266469319667;292.9590725368924;300.78990300496423;-0.0052559382747858;101656.93012152777;-0.0069900086770454;1;;;;298.4973958333333;0.3110430815981494;0.0001714626948038
1996-07-13;24.1;1.0795071919759114;3.123830371432834;291.612553914388;296.5788375006781;-0.0047967326051244;101497.30555555556;-0.0059100190022339;1;;;;296.60895835028754;0.3145529963076114;0.0059515635172525
1996-07-14;21.6;3.96572134229872;1.6311673058403862;285.7922770182292;292.09730445014105;-0.0045157050093014;101316.32291666669;-0.0055078181903808;1;;;;293.0190120273166;0.3300014651483959;0.0001628398895263
1996-07-15;19.0;4.520572026570638;1.2691616482204862;283.34921434190534;290.3732240464952;-0.0041814612535138;100779.90668402777;-0.0054235170440127;1;;;;290.7640677558051;0.3122468019525209;0.0004932085673013
1996-07-16;17.7;2.712839126586914;0.6384720272488064;283.89961793687604;289.6492631700304;-0.0033323509463419;100770.11805555556;-0.0042329654097556;1;;;;289.88413492838544;0.3001585644152429;0.0006220340728759
1996-07-17;16.6;0.6767440372043185;0.5617287953694662;284.81547164916987;288.7079327901204;-0.003180833843847;100709.7109375;-0.0036197192190835;1;;;;290.0154151916504;0.3004506871932082;0.0016478697458902
1996-07-18;15.5;2.387331856621636;-0.5512472788492838;283.8850682576497;287.97236802842883;-0.0031815003603696;100964.6440972222;-0.003600640532871;1;;;;289.168718126085;0.3069129130906529;0.0024820566177367
1996-07-19;15.0;1.446447584364149;-0.7553876241048177;283.3098102145725;287.802059173584;-0.0029647311506171;101696.75607638888;-0.0035054271575063;1;;;;288.4685952928331;0.3107303803165753;0.0006748835245767
1996-07-20;14.5;-2.830820507473416;-2.210408740573459;284.8446557786729;287.6141950819228;-0.0029913000762462;101926.48697916669;-0.0030470753554254;1;;;;288.4162979125977;0.3146737126840485;0.0047831932703653
1996-07-21;15.7;-4.612440745035808;-1.0841797722710504;285.6820844014486;286.63370980156793;-0.0021060267463325;101147.07465277777;-0.0008510566161324;1;;;;287.05847803751624;0.3882003418273396;0.0226334333419799
