date,year,month,day,nans,range,max,mean,std,svar,kurt,skew,m2,m3,m4,q_25,q_5,q_75,q_9,q_95,q_975,q_99,q_999,urb_mean,sub_mean,diff,diff_perc,E5Stpsmean,E5Stpsmax,E5Stprange,E5Stpstd,E5Stpvar,E5Stpkurt,E5Stpskew,E5Stpm2,E5Stpm3,E5Stpm4,E5Stpq_25,E5Stpq_5,E5Stpq_75,E5Stpq_9,E5Stpq_95,E5Stpq_975,E5Stpq_99,E5Stpq_999,SBCAPE[J/kg],MLCAPE[J/kg],MUCAPE[J/kg],LLS[m/s],MLS[m/s],DLS[m/s],LR58[K/km],MLMR05[kg/kg],d_thetaPE[K],PW[kg/m2],TFP_ZTE[-],DT850[K/km2],GT850[K/km],DPSFC[Pa/km2],GPSFC[Pa/km],E5SWIND10[m/s],E5SE5SDIVWV[g/m2s],E5Smsl[hPa],E5LWIND_500[m/s],E5Lt_500[K],E5Lt_850[K],E5Lt_700[K],E5Lq_500[g/kg],E5Lw_850[Pa/s],E5Lw_700[Pa/s],E5Lw_500[Pa/s],E5Ld_950[10^5/s],E5Ld_300[10^5/s],E5Ld_500[10^5/s],E5Lz_500[km],E5Lz_700[km],E5Lz_850[k]
2013-06-25,2013,6,25,0,18.2,18.2,2.72222,4.26509,18.19103,7.73758,2.17732,17.51728,2.17732,4.73758,0,0.8,4.225,8.4,11.91,16.905,18.2,18.2,7.11667,1.46667,5.65,385.22727,1.52441,4.26763,4.16947,0.97141,0.94364,2.66914,0.73359,0.9402,0.73359,-0.33086,0.77327,1.26187,2.15097,3.06764,3.40597,3.67451,3.90135,4.26763,896.76221,680.73552,1140.10995,3.33475,4.18965,4.02649,6.20742,0.0121,-10.28618,34.07008,0.02281,0.02233,0.0064,-4.68709,0.08543,1.83996,0.0191,1014.91177,5.33933,261.27999,287.75137,277.00026,1.35917,-0.0072,-0.0039,0.00174,0.06274,-0.07733,0.15262,5.79806,3.14254,1.53074
2013-06-26,2013,6,26,0,16.9,16.9,1.44444,3.69629,13.66256,12.63724,3.09851,13.15654,3.09851,9.63724,0,0,0.225,6.08,8.74,15.22,16.9,16.9,0.85,1.61429,-0.76429,-47.34513,0.891,12.55028,12.55028,1.69029,2.85707,16.0111,3.21523,2.84668,3.21523,13.0111,0.00187,0.19726,1.01773,2.77559,4.51293,5.94572,7.85075,12.55028,1071.8669,804.51459,1361.38194,3.0123,4.60045,5.88174,6.59952,0.0115,-9.71422,31.28589,0.04911,-0.07289,0.00564,-4.71091,0.08475,1.93519,0.04548,1017.05586,7.58476,260.40441,288.56398,277.40026,0.85139,0.00579,0.01039,0.0017,-0.00905,-0.05208,-0.03213,5.82443,3.16901,1.55472
2013-06-27,2013,6,27,0,2.1,2.1,0.21852,0.5364,0.28772,7.87239,2.46169,0.27706,2.46169,4.87239,0,0,0.075,1.12,1.59,1.995,2.1,2.1,0,0.28095,-0.28095,-100,1.70649,10.58764,10.58577,1.83645,3.37253,8.70097,2.32274,3.36027,2.32274,5.70097,0.60359,1.10706,1.97764,4.00231,5.99314,8.1632,8.59807,10.58764,1131.37852,905.5854,1449.65684,2.35949,5.16036,5.30992,6.66939,0.0121,-9.77374,33.28364,-0.08246,0.11777,0.00714,-4.76875,0.084,1.32985,-0.00553,1018.43582,5.90815,260.20325,288.64833,277.40099,1.07688,-0.00147,-0.02193,-0.01605,0.05484,0.27059,-0.08905,5.83363,3.18124,1.56571
2013-06-28,2013,6,28,0,42.7,42.7,4.04074,9.51825,90.59712,11.94225,3.04584,87.24167,3.04584,8.94225,0,0,3.95,10.88,28.08,39.69,42.7,42.7,0,5.19524,-5.19524,-100,2.6549,8.07998,8.05156,1.84096,3.38915,2.4929,0.60741,3.37683,0.60741,-0.5071,1.14777,2.2216,4.00119,5.2883,6.01474,6.68888,7.22795,8.07998,972.98268,796.10729,1254.93214,2.39027,3.89173,4.61491,6.37981,0.01242,-9.96796,33.25252,0.06484,-0.00165,0.0062,-4.84181,0.08451,1.67874,0.05395,1016.60611,4.45866,261.58272,288.8055,277.25511,1.04858,-0.00525,-0.00234,0.01162,0.07539,-0.01502,0.12643,5.81973,3.16505,1.54975
2013-06-29,2013,6,29,0,16.4,16.4,1.35185,3.53274,12.48028,13.78869,3.3183,12.01805,3.3183,10.78869,0,0,0.75,4.06,9.515,14.9825,16.4,16.4,0.85,1.49524,-0.64524,-43.15287,0.44917,7.24141,7.24141,0.91947,0.84543,18.38579,3.50392,0.84235,3.50392,15.38579,0.00056,0.07591,0.44939,1.39032,2.49621,3.43116,4.26417,7.24141,703.74198,336.97267,855.25703,2.92166,4.59902,8.35782,6.2227,0.01114,-8.67974,29.26148,0.10221,-0.19631,0.00673,-4.73662,0.08512,2.03931,0.01473,1010.70499,9.12746,262.10044,288.65135,277.10321,0.44913,-0.03723,-0.01622,0.00215,-0.35489,-0.04034,-0.15227,5.76904,3.11255,1.49933
2013-06-30,2013,6,30,0,47,47,16.32593,15.49902,240.21969,2.12972,0.5848,231.32266,0.5848,-0.87028,1.65,11.8,26.775,41.26,46.83,46.965,47,47,20.8,15.04762,5.75238,38.22785,8.75819,24.65332,24.65332,6.02825,36.33984,2.30833,0.38334,36.2077,0.38334,-0.69167,4.34134,7.73838,13.71077,16.88952,19.3337,20.92768,22.97151,24.65332,559.26086,435.7456,764.98332,5.17864,5.12445,5.68406,6.2158,0.01161,-10.45538,33.56896,-0.35331,-0.91939,0.01134,-4.41371,0.08759,3.11125,-0.06957,1008.32923,6.75964,260.8669,287.31688,276.10628,1.77169,-0.10211,-0.14253,-0.14169,-0.77431,0.58122,-0.15829,5.72531,3.07525,1.4672
2013-07-01,2013,7,1,0,7.5,7.5,1.2,1.78649,3.19154,7.20371,2.10425,3.07333,2.10425,4.20371,0,0.5,1.475,3.92,5.12,7.01,7.5,7.5,0.58333,1.37619,-0.79286,-57.61246,2.60969,21.41262,21.41262,4.61128,21.2639,7.0379,2.07505,21.18657,2.07505,4.0379,0,0.01996,4.19252,9.73648,12.26681,16.93519,20.85934,21.41262,52.5302,21.40859,58.81025,6.6187,5.01414,3.72544,5.73875,0.00844,-11.72868,27.04581,-0.42057,-0.46327,0.01262,-4.98677,0.08951,3.84709,0.09934,1010.67773,5.63864,260.14359,284.48934,275.73425,1.55098,-0.04375,-0.06064,-0.01678,-0.21434,0.53098,0.04809,5.71822,3.07199,1.47304
2013-07-02,2013,7,2,0,5.7,5.7,0.61481,1.32743,1.76208,9.65535,2.64692,1.69682,2.64692,6.65535,0,0,0.675,2.16,3.83,5.315,5.7,5.7,0.95,0.51905,0.43095,83.02752,3.67334,27.0027,27.0027,7.493,56.14505,5.53898,1.99828,55.94089,1.99828,2.53898,0,0.02346,1.34346,17.41674,23.52972,25.66621,26.16641,27.0027,213.52016,38.16008,229.55952,4.74776,5.25846,4.91427,5.9606,0.00894,-10.97035,26.71,-0.17623,-0.7489,0.01072,-4.79041,0.08708,2.3571,0.0026,1014.61052,5.99594,260.13131,285.41131,275.65325,1.28599,-0.08723,-0.07352,-0.0314,-0.67133,0.10932,0.16388,5.75771,3.11132,1.51364
2013-07-03,2013,7,3,0,3.4,3.4,0.19259,0.71947,0.51764,16.55018,3.8149,0.49846,3.8149,13.55018,0,0,0,0.08,1.955,3.1025,3.4,3.4,0,0.24762,-0.24762,-100,0.1842,6.54373,6.54373,0.71909,0.5171,40.19897,5.74715,0.51522,5.74715,37.19897,0,0,0.00801,0.35188,0.88893,2.50391,4.1165,6.54373,274.99585,40.74279,303.257,2.36161,2.91637,3.67844,6.08382,0.00885,-10.03896,24.13484,0.03142,-0.3257,0.00761,-4.7726,0.08584,1.4748,0.05163,1017.27403,3.78688,260.21987,286.02623,276.03528,0.98584,-0.01909,0.0031,0.02099,-0.14414,-0.48382,0.13499,5.78769,3.13997,1.54309
2013-07-04,2013,7,4,0,18.4,18.4,0.76667,3.55171,12.61462,24.27003,4.78968,12.14741,4.78968,21.27003,0,0,0,0,4.715,15.5825,18.4,18.4,0,0.98571,-0.98571,-100,0.12861,0.97172,0.97172,0.20973,0.04399,7.02698,2.10438,0.04383,2.10438,4.02698,0,0.02302,0.1437,0.44616,0.61609,0.76655,0.94171,0.97172,433.69795,105.66058,515.60826,2.06393,2.33315,2.66381,6.19263,0.00958,-9.17318,25.93301,-0.03688,-0.1914,0.00774,-4.99106,0.08566,1.98796,-0.00988,1019.91519,2.50567,260.33528,286.6148,275.77023,0.95528,0.00694,0.00789,0.01333,0.08273,0.15327,-0.034,5.81562,3.16992,1.5691
2013-07-05,2013,7,5,0,29.4,29.4,2.3037,6.49026,42.12345,13.23684,3.29817,40.56332,3.29817,10.23684,0,0,0.6,6.28,18.945,27.2475,29.4,29.4,6.16667,1.2,4.96667,413.88889,0.61955,3.12601,3.12601,0.76902,0.59139,4.67754,1.64168,0.58924,1.64168,1.67754,0.09824,0.30803,0.80314,1.95569,2.58391,2.76768,2.94406,3.12601,713.80031,354.84651,895.06152,1.55576,2.21857,2.0066,6.38109,0.01038,-8.84413,29.44335,-0.30334,-0.22712,0.00874,-5.15316,0.08525,1.76953,0.00198,1020.96137,1.90607,259.84493,286.91109,275.48927,1.27591,0.00512,-0.00559,-0.00283,0.22046,0.17362,-0.00745,5.82422,3.18293,1.57979
2013-07-06,2013,7,6,0,26.5,26.5,2.33333,5.99404,35.92846,11.19294,2.91395,34.59778,2.91395,8.19294,0,0,0.6,11.44,14.26,23.98,26.5,26.5,0,3,-3,-100,1.37533,5.72923,5.70868,1.12543,1.2666,5.17097,1.37969,1.26199,1.37969,2.17097,0.52702,1.1492,1.93584,2.75941,3.61712,4.47266,5.34725,5.72923,819.67086,527.8605,1065.90439,1.13702,2.88785,3.51558,6.4728,0.01074,-8.95616,31.59796,-0.30392,0.47805,0.00883,-5.11057,0.08448,1.25821,-0.00227,1020.37188,3.3239,259.35939,286.78734,275.12164,1.78166,0.00192,-0.0156,-0.02676,0.03102,0.1007,-0.03217,5.81443,3.17682,1.57416
2013-07-07,2013,7,7,0,38.1,38.1,8.7037,11.3438,128.68191,3.66146,1.40722,123.91591,1.40722,0.66146,0.35,4.6,10.975,29.7,33.765,37.2075,38.1,38.1,16.05,6.60476,9.44524,143.00649,6.13331,13.8265,13.05279,3.08119,9.49375,2.25689,0.27673,9.45923,0.27673,-0.74311,3.58182,5.90903,8.30592,10.41111,11.51044,12.34986,13.47552,13.8265,594.0099,461.18306,825.23039,1.57534,3.70897,6.56774,6.26791,0.01142,-10.21931,32.88472,-0.02151,0.57145,0.00949,-4.77408,0.08451,1.64793,0.00489,1019.34286,6.39116,259.16714,285.69293,274.57729,1.73162,-0.03656,-0.05503,-0.07343,-0.32954,0.36555,-0.02893,5.78957,3.15265,1.55458
2013-07-08,2013,7,8,0,24.4,24.4,2.2037,5.24701,27.53114,13.51553,3.26838,26.51147,3.26838,10.51553,0,0,2.1,5.72,14.625,22.3875,24.4,24.4,1.63333,2.36667,-0.73333,-30.98592,5.66407,14.36037,13.29175,3.24243,10.51333,3.19039,1.04209,10.4751,1.04209,0.19039,3.38862,4.70796,7.13418,11.44811,12.78593,13.31311,13.69966,14.36037,730.22514,466.52499,886.72378,3.14765,3.96261,9.32231,6.49656,0.01072,-9.93045,27.51722,0.24962,0.41428,0.00962,-4.57646,0.08403,2.93111,-0.02161,1016.38374,8.19594,256.55509,283.85024,273.21867,0.96929,-0.02929,-0.05246,-0.05641,-0.39788,0.12876,0.06218,5.72141,3.10512,1.51689
2013-07-09,2013,7,9,0,29.6,29.6,6.73704,7.66983,58.82627,4.52083,1.52281,56.64752,1.52281,1.52083,1,4.3,9.15,18.78,23.565,28.3575,29.6,29.6,15.4,4.2619,11.1381,261.34078,2.8423,7.49564,7.39729,1.72152,2.96363,2.6688,0.56375,2.95286,0.56375,-0.3312,1.309,2.68073,3.97778,5.32649,6.14847,6.8191,7.19006,7.49564,324.09237,130.52893,387.97271,5.65752,5.90319,8.46325,5.93096,0.00971,-10.19944,26.57597,-0.0622,-0.25802,0.00918,-4.45374,0.08455,3.78935,0.06446,1013.20425,10.58119,257.97528,282.91361,273.22545,1.05801,-0.02276,-0.01385,-0.00678,-0.29342,0.16021,-0.06563,5.69567,3.07241,1.48766
2013-07-10,2013,7,10,0,3.5,3.5,0.14074,0.67383,0.45405,24.67334,4.84786,0.43723,4.84786,21.67334,0,0,0,0,0.78,2.94,3.5,3.5,0.58333,0.01429,0.56905,3983.33333,0.18517,0.96954,0.96954,0.15623,0.02441,7.42842,1.63592,0.02432,1.63592,4.42842,0.06717,0.18068,0.25309,0.35844,0.43833,0.63569,0.7842,0.96954,103.83955,24.85963,103.59972,2.25225,3.39729,4.18391,5.28383,0.00838,-11.80168,20.58096,0.04736,-0.15027,0.0101,-4.69192,0.08494,2.27178,0.07691,1010.28161,4.85911,260.17182,282.51777,274.91876,0.46572,-0.00514,0.02899,0.01765,0.1376,-0.02574,0.04985,5.69663,3.04815,1.46465
2013-07-11,2013,7,11,0,10.3,10.3,0.38148,1.98224,3.92926,25.03846,4.9029,3.78373,4.9029,22.03846,0,0,0,0,1.545,8.4975,10.3,10.3,1.71667,0,1.71667,NaN,0.02672,0.25193,0.25193,0.04179,0.00175,8.77085,2.15088,0.00174,2.15088,5.77085,0,0.00335,0.04659,0.08597,0.1056,0.13749,0.1982,0.25193,129.6431,17.58177,123.63969,1.71885,2.57916,4.31294,5.60887,0.0078,-13.00296,21.12251,0.00468,0.26054,0.00758,-5.07865,0.08491,1.57919,-0.00191,1009.85059,3.71958,259.38757,283.11983,276.62471,0.65714,0.03225,0.02791,0.00572,0.21896,-0.01752,-0.07641,5.69904,3.05133,1.46491
2013-07-13,2013,7,13,0,9.4,9.4,0.37037,1.80827,3.26986,24.83534,4.87187,3.14875,4.87187,21.83534,0,0,0,0,1.92,7.86,9.4,9.4,0,0.47619,-0.47619,-100,0.56807,12.87648,12.87648,1.794,3.21844,27.60105,4.82312,3.20673,4.82312,24.60105,0.02401,0.06382,0.15063,1.04837,2.86472,7.05644,10.73181,12.87648,254.6833,44.83468,266.92263,1.69246,5.61191,7.11818,5.84113,0.00863,-9.05226,24.57486,-0.04008,-0.47883,0.01873,-4.49462,0.08638,1.95409,0.0151,1012.48754,6.55593,259.09203,283.72751,273.78388,0.61565,-0.0161,0.00291,0.02491,0.08894,-0.07622,0.03393,5.71046,3.07829,1.49011
2013-07-14,2013,7,14,0,27,27,2.78148,5.57115,31.03772,14.6256,3.38809,29.88818,3.38809,11.6256,0,0.9,2.725,8.3,13.91,24.305,27,27,1.31667,3.2,-1.88333,-58.85417,5.69304,16.67552,16.67552,4.54039,20.61516,1.77397,0.17394,20.54019,0.17394,-1.22603,0.71925,5.9679,9.55457,11.51892,12.73493,14.29167,14.89166,16.67552,367.62727,200.28961,442.80612,4.16548,5.39352,6.40762,5.99821,0.00974,-10.22877,28.55792,-0.17009,-0.51858,0.01551,-4.68588,0.08799,2.67194,-0.06349,1011.73624,5.40054,258.75691,284.06863,273.95565,1.0339,-0.05224,-0.05317,-0.09353,-0.22163,0.61522,-0.00355,5.7038,3.07185,1.48126
2013-07-15,2013,7,15,0,53.1,53.1,9.04815,11.32096,128.16413,9.77307,2.47483,123.41731,2.47483,6.77307,2.175,4.2,12.325,18.76,33.55,49.075,53.1,53.1,10.81667,8.54286,2.27381,26.6165,9.11794,17.37579,16.76877,3.65167,13.33472,2.48051,-0.16588,13.28623,-0.16588,-0.51949,6.74634,9.27328,11.98763,13.73907,14.93755,15.67296,16.53371,17.37579,399.82316,295.67935,551.697,4.26788,5.82707,8.23731,6.1672,0.01102,-10.77727,31.0278,-0.07324,-0.39135,0.01087,-4.67386,0.08659,2.52123,-0.07743,1008.21919,9.21013,258.75669,284.80832,274.1528,1.53654,-0.05366,-0.07677,-0.09483,-0.52116,0.19879,-0.05378,5.67891,3.04649,1.45178
2013-07-16,2013,7,16,0,31.8,31.8,5.13333,6.81999,46.51231,9.64539,2.39648,44.78963,2.39648,6.64539,0.85,2.2,8.75,12.2,16.84,28.72,31.8,31.8,0.88333,6.34762,-5.46429,-86.08402,7.84792,16.69082,13.87298,2.57996,6.6562,3.5639,0.66847,6.63199,0.66847,0.5639,6.18263,7.57666,9.44055,11.26525,12.55498,14.27021,15.51441,16.69082,461.08182,277.867,572.58029,3.90354,4.05279,6.94619,6.10598,0.01053,-10.30958,28.24573,0.04663,0.05344,0.00775,-4.6362,0.08407,2.50113,0.01441,1006.21832,8.00861,257.65218,283.33267,273.15059,1.10987,-0.06072,-0.06835,-0.03899,-0.60287,0.22603,0.13096,5.63719,3.01503,1.42853
2013-07-17,2013,7,17,0,14.3,14.3,1.23704,3.11191,9.68396,13.04968,3.21435,9.32529,3.21435,10.04968,0,0,0.375,4.78,8.18,13.04,14.3,14.3,0.1,1.5619,-1.4619,-93.59756,0.26254,1.8773,1.8773,0.40602,0.16485,5.095,1.74616,0.16426,1.74616,2.095,0.00277,0.04153,0.34077,1.04239,1.22103,1.26646,1.49941,1.8773,69.5017,14.80171,32.59463,4.62323,5.10152,12.21905,5.75697,0.00697,-9.96506,17.49106,0.03412,0.413,0.01441,-5.2411,0.08417,3.51676,0.15837,1010.89476,13.16769,256.11239,280.12918,271.56555,0.67782,0.04231,0.06251,0.06427,0.39406,-0.31013,-0.03811,5.63219,3.0269,1.45678
2013-07-18,2013,7,18,0,4.3,4.3,0.35185,1.04048,1.08259,11.63898,3.19548,1.0425,3.19548,8.63898,0,0,0,0.5,3.62,4.16,4.3,4.3,0.58333,0.28571,0.29762,104.16667,0.27622,0.90004,0.90004,0.23418,0.05484,1.97869,0.48103,0.05464,0.48103,-1.02131,0.05016,0.21754,0.47548,0.61984,0.6739,0.73832,0.77855,0.90004,99.51376,15.99519,86.14351,4.13102,7.59297,11.91653,5.97264,0.00703,-9.69343,19.28901,-0.02727,-0.45624,0.01189,-4.96252,0.08407,2.9633,-0.05404,1012.69219,13.68885,255.70848,280.63613,271.37877,0.89506,0.00532,0.06083,0.09491,-0.04076,-0.46809,-0.04103,5.65255,3.04618,1.47568
2013-07-19,2013,7,19,0,19,19,2.35556,4.73647,22.4341,8.54081,2.56182,21.60321,2.56182,5.54081,0,0.6,1.575,7.72,15.94,18.37,19,19,6.05,1.3,4.75,365.38462,2.18809,8.04744,8.04744,1.84295,3.39647,2.53088,0.58542,3.38412,0.58542,-0.46912,0.37356,1.88225,3.68189,4.72676,5.38273,5.94467,6.95791,8.04744,256.03943,81.10783,291.96185,6.88061,9.33893,10.48189,6.0825,0.00869,-10.33664,26.35274,-0.1077,-0.37645,0.00955,-5.01658,0.08435,3.82566,-0.03882,1007.93161,13.06032,257.46031,283.04086,273.47537,1.38368,0.00443,-0.00795,0.01456,0.20436,-0.2822,0.04457,5.65306,3.03169,1.44483
2013-07-20,2013,7,20,0,17.9,17.9,6.18889,3.90742,15.26795,4.29805,1.00837,14.70247,1.00837,1.29805,4.05,5.8,8.025,11.5,12.885,16.8675,17.9,17.9,3.91667,6.8381,-2.92143,-42.72284,10.90346,23.71466,20.53313,4.71956,22.27423,2.3468,0.61357,22.19324,0.61357,-0.6532,6.93689,9.26687,14.75884,17.71893,19.11478,21.27014,22.40526,23.71466,162.30961,84.17753,195.85013,4.75097,10.89944,17.95165,6.03344,0.00926,-10.49241,26.22153,-0.02107,0.28176,0.01235,-4.70016,0.08503,2.33013,-0.04143,1004.97796,17.0132,256.65368,281.92256,272.16972,1.37524,-0.05152,-0.08538,-0.14175,-0.49844,0.5434,0.14488,5.60234,2.99043,1.41156
2013-07-21,2013,7,21,0,58.9,59.6,22.83333,16.5669,274.46231,2.143,0.44144,264.29704,0.44144,-0.857,9.475,19.2,37.45,46.54,49.91,57.605,59.6,59.6,18.68333,24.01905,-5.33571,-22.21451,15.47952,30.92821,28.43238,6.30118,39.70483,2.51117,-0.32634,39.56045,-0.32634,-0.48883,11.66667,16.76134,19.80099,22.40081,24.40338,26.6899,28.70978,30.92821,155.85132,46.95233,153.57927,5.80467,8.195,15.69466,5.99501,0.00883,-11.47002,24.8316,0.13156,0.69435,0.01486,-3.39416,0.08468,3.42057,-0.11151,1002.45511,12.91449,255.03895,280.01751,271.08597,1.20212,-0.1443,-0.18975,-0.19176,-1.60982,1.53619,0.10584,5.54769,2.94888,1.37831
2013-07-22,2013,7,22,0,18.4,18.4,6.44815,5.61792,31.56105,2.35031,0.77247,30.39213,0.77247,-0.64969,1.775,6,10.275,15.68,17.55,18.225,18.4,18.4,8.7,5.80476,2.89524,49.87695,4.26319,13.8858,13.40963,3.15547,9.95699,2.91158,0.81461,9.92078,0.81461,-0.08842,1.4742,3.54186,6.1379,8.68768,10.49001,11.66478,12.63814,13.8858,114.24474,25.62682,96.91062,3.69874,4.79121,11.97751,5.84389,0.00811,-10.72605,22.50725,0.33241,1.20815,0.01081,-2.53671,0.08606,2.99783,-0.00681,997.90039,10.5071,254.69312,278.98455,270.53227,0.86909,-0.02676,0.02495,0.04261,-0.84515,-0.45821,-0.09209,5.49638,2.90202,1.33624
2013-07-23,2013,7,23,0,27.9,27.9,3,5.73028,32.83615,14.51301,3.33149,31.62,3.33149,11.51301,0.075,1,3.025,8.92,13.535,24.9425,27.9,27.9,5.98333,2.14762,3.83571,178.6031,2.961,8.80963,8.15264,1.45917,2.12919,3.00903,0.54774,2.12145,0.54774,0.00903,1.79734,2.81944,4.07064,4.84842,5.44003,5.9304,6.34029,8.80963,254.96886,47.61273,270.54126,3.15237,3.68995,8.4235,6.15346,0.00819,-9.91253,21.99448,0.11976,-0.07123,0.00706,-3.83984,0.08776,2.56371,7e-05,1000.88009,8.71375,253.80512,279.33907,269.94416,0.80011,-0.00807,0.03582,0.06609,-0.25321,-0.48342,-0.00391,5.5164,2.92922,1.36387
2013-07-24,2013,7,24,0,30.6,30.6,3.34444,7.23194,52.30103,10.33614,2.88382,50.36395,2.88382,7.33614,0.125,0.8,2.2,9.46,24.225,29.2875,30.6,30.6,5.56667,2.70952,2.85714,105.44815,3.20281,7.39102,6.96046,1.42785,2.03876,3.04635,0.68726,2.03134,0.68726,0.04635,2.11185,3.04529,3.85368,5.70941,5.98691,6.45101,6.81715,7.39102,425.07719,174.1886,491.60655,2.06629,3.10075,6.70263,6.46782,0.00844,-9.40429,22.47603,0.06197,-0.00717,0.00505,-4.40902,0.08691,1.57597,-0.01975,1005.0565,6.93387,253.40696,280.23587,269.85243,0.81528,-0.01344,-0.00966,0.00725,-0.10014,-0.33309,0.14321,5.55642,2.97241,1.40538
2013-07-25,2013,7,25,0,13.9,13.9,3.5963,3.72543,13.87883,4.63128,1.52089,13.3648,1.52089,1.63128,0.75,2.3,5.4,8.36,13.475,13.8125,13.9,13.9,2.15,4.00952,-1.85952,-46.37767,4.65056,9.29688,8.35022,1.9062,3.63359,2.2389,0.07909,3.62037,0.07909,-0.7611,3.08259,4.68421,5.98731,7.17392,7.86275,8.33854,8.78341,9.29688,452.73191,115.97853,484.25516,4.87107,5.99037,9.76731,6.24017,0.0091,-9.79707,24.45187,0.08052,0.54118,0.00618,-3.98291,0.08476,2.90981,-0.08067,1004.70711,10.91689,254.94919,280.95362,271.05504,1.04286,-0.04768,-0.04641,-0.00288,-0.4909,-0.16654,0.18023,5.57471,2.97689,1.40416
2013-07-26,2013,7,26,0,15.1,15.1,5.15185,3.9907,15.92567,2.61344,0.37523,15.33583,0.37523,-0.38656,1.975,5.5,7.375,9.9,11.53,14.365,15.1,15.1,4.23333,5.41429,-1.18095,-21.81179,5.77812,24.03799,23.87334,6.68272,44.65879,3.27118,1.27702,44.49639,1.27702,0.27118,0.95912,2.54814,8.14776,17.0851,21.07221,21.76425,23.32886,24.03799,228.95929,61.04344,229.25453,7.71288,9.18331,10.48953,5.82538,0.00965,-11.03344,27.87896,-0.05294,0.3681,0.01228,-4.075,0.08492,4.88465,-0.03595,1003.36379,14.08182,257.26458,281.733,272.96846,1.22409,-0.04464,-0.03262,0.00617,-0.5487,0.13595,-0.07046,5.5987,2.97944,1.39543
2013-07-27,2013,7,27,0,11.9,11.9,2.25926,3.35482,11.25481,4.89753,1.75123,10.83797,1.75123,1.89753,0.225,0.7,2.625,7.96,10.795,11.6725,11.9,11.9,0.28333,2.82381,-2.54048,-89.96627,3.38296,12.7589,12.18947,2.72936,7.44938,3.4922,1.1064,7.42229,1.1064,0.4922,1.2544,1.99139,5.28759,7.07877,8.95101,10.31744,11.74346,12.7589,57.76589,20.36701,51.35025,6.06453,6.49322,7.5105,5.60593,0.00917,-12.82733,26.59191,-0.00916,0.16156,0.00783,-4.47338,0.08486,4.11671,0.01005,1006.32443,10.54634,257.13731,280.66962,273.10892,1.05693,0.00129,-0.00172,-0.0067,-0.03407,0.31679,0.00708,5.61512,2.99561,1.41437
2013-07-28,2013,7,28,0,1.1,1.1,0.18148,0.29094,0.08464,5.17635,1.70527,0.08151,1.70527,2.17635,0,0,0.3,0.58,0.845,1.0475,1.1,1.1,0.26667,0.15714,0.10952,69.69697,1.05775,9.07628,8.98361,1.07725,1.16048,21.61491,3.56742,1.15626,3.56742,18.61491,0.42124,0.77822,1.40007,1.9554,2.43969,4.00758,6.5108,9.07628,137.55428,30.93612,137.07344,4.06925,4.68621,4.69013,5.74289,0.00939,-11.76619,26.84151,0.0407,0.0886,0.00752,-4.76557,0.08571,3.44568,0.00914,1012.0196,6.62405,257.29029,281.39718,272.75777,0.96189,0.0336,0.03164,0.01988,0.53691,0.06574,-0.14417,5.6669,3.04794,1.46634
2013-07-29,2013,7,29,0,0.7,0.7,0.03333,0.13587,0.01846,23.15625,4.625,0.01778,4.625,20.15625,0,0,0,0.08,0.19,0.595,0.7,0.7,0,0.04286,-0.04286,-100,1.08116,6.53805,6.34965,0.9235,0.85285,8.57739,2.10252,0.84975,2.10252,5.57739,0.52138,0.66953,1.34936,2.62084,2.93659,3.38508,4.22724,6.53805,46.27765,15.9806,43.25929,6.65187,6.81431,6.07352,5.42317,0.00924,-12.79227,26.0634,-0.02506,0.17673,0.0101,-4.71005,0.08626,4.54697,-0.02314,1013.70848,10.1618,258.14055,280.97722,273.87795,0.9059,0.04224,0.05034,0.06578,0.60546,-0.23408,-0.09675,5.69492,3.06853,1.48092
2013-07-30,2013,7,30,0,5.9,5.9,1.23333,2.00998,4.04,3.26923,1.36679,3.89037,1.36679,0.26923,0,0,2.15,5.2,5.645,5.8475,5.9,5.9,2.46667,0.88095,1.58571,180,1.50851,5.47526,5.32401,1.13308,1.28387,3.38625,1.16763,1.2792,1.16763,0.38625,0.72766,1.01617,2.34447,3.42909,3.63326,4.24,4.72694,5.47526,143.90714,39.2434,165.37301,5.54494,7.58665,11.95082,5.46148,0.0103,-12.85005,29.06137,-0.05767,-0.27208,0.00786,-4.67645,0.08713,3.76571,0.01504,1011.35448,14.48385,260.33604,283.46829,275.10525,0.95753,0.00742,0.0649,0.09189,0.27844,-0.33727,0.07354,5.70962,3.06473,1.47095
2013-07-31,2013,7,31,0,5.3,5.3,0.53333,1.42721,2.03692,9.2891,2.78981,1.96148,2.78981,6.2891,0,0,0.075,2.04,5.13,5.265,5.3,5.3,0,0.68571,-0.68571,-100,0.89503,7.15862,6.99033,0.88644,0.78577,23.39424,4.12194,0.78292,4.12194,20.39424,0.4733,0.7249,0.94087,1.22802,2.53899,3.5268,5.77232,7.15862,125.78049,41.10921,145.69921,3.71281,4.24944,9.47704,5.4486,0.01037,-12.39877,27.27112,0.00139,0.02739,0.00833,-4.79726,0.08621,2.85771,0.02068,1008.94585,10.89382,260.52602,283.5958,274.98328,0.69558,0.04047,0.034,0.02944,0.61464,-0.27639,-0.05719,5.68986,3.04684,1.45256
